ts_sec,lat,lon,speed
1774455863,35.773978667,-78.6404645,34.0128
1774455864,35.773894,-78.640468167,35.3412
1774455865,35.773803667,-78.640472833,37.4256
1774455866,35.7736995,-78.640480667,38.268
1774455867,35.7736058880257,-78.6404903733949,38.8436909871245
1774455868,35.7735347161579,-78.6404994324737,39.3409894736842
1774455869,35.7734352376344,-78.6405100302789,36.4169816326531
1774455870,35.773420667,-78.640511333,36.0108
1774455873,35.773182167,-78.64052,13.0824
1774455874,35.7731668211127,-78.6405198758085,7.12593126760563
1774455875,35.7731583063694,-78.6405194446464,2.26240527704485
1774455876,35.7731566565625,-78.6405190104375,0.2484
1774455877,35.7731568419432,-78.6405186495882,0.135288438133874
1774455878,35.773157,-78.640518333,0.0396
1774455881,35.7731562456963,-78.640519333,0.0716266666666667
1774455882,35.7731560911986,-78.6405195599503,0.102382978723404
1774455883,35.7731558087121,-78.6405201520682,0.125563636363636
1774455884,35.773155,-78.640521833,0.0684
1774455885,35.7731549551951,-78.6405221909024,0.0626048780487805
1774455889,35.7731550986374,-78.6405273939591,0.0382947368421053
1774455890,35.7731552457263,-78.6405279041274,0.0426439024390244
1774455891,35.7731553742281,-78.640528413875,0.085995
1774455892,35.7731557755862,-78.6405294425862,0.0644275862068966
1774455893,35.773155833,-78.6405295,0.0396
1774455894,35.7731563191739,-78.6405297683478,0.0417913043478261
1774455895,35.7731567225,-78.6405300555,0.0588
1774455896,35.773157,-78.640530333,0.1188
1774455897,35.773157693,-78.64053004676,0.051984
1774455898,35.7731579797505,-78.64053,0.0615547169811321
1774455899,35.773158341524,-78.6405299957444,0.1404
1774455900,35.7731590441722,-78.6405296448808,0.142068874172185
1774455901,35.773159667,-78.640529333,0.1656
1774455904,35.773161333,-78.640528333,0.2052
1774455905,35.7731613498403,-78.6405283162101,0.196487394957983
1774455906,35.7731616698381,-78.6405280014233,0.0333511363636364
1774455907,35.773162,-78.640528167,0.144
1774455908,35.773162331252,-78.6405280008766,0.810085039370079
1774455909,35.7731601136122,-78.6405277043775,2.21341224489796
1774455912,35.773069333,-78.640530833,18.6876
1774455913,35.7730239455205,-78.6405327782055,18.9291945205479
1774455914,35.772968409422,-78.6405369596094,21.1742729613734
1774455915,35.7729241489333,-78.6405405009744,24.3476123076923
1774455916,35.772842270352,-78.6405468876704,25.9277832402235
1774455917,35.7728338160737,-78.640547535421,25.9849136842105
1774455920,35.772579833,-78.640563167,23.9688
1774455921,35.7725246090075,-78.6405647578421,23.1540902255639
1774455922,35.7724752965665,-78.6405664862189,22.207982832618
1774455923,35.7724224994589,-78.6405684535595,23.1887103896104
1774455924,35.7723407620263,-78.6405718081491,25.3963578947368
1774455925,35.7723328805775,-78.6405722837042,25.5620788732394
1774455926,35.77224723625,-78.6405786109167,27.2703
1774455927,35.772137333,-78.6405925,28.2348
1774455928,35.77209738652,-78.64059922,28.80936
1774455929,35.7719927788773,-78.6406113501805,29.8658079422383
1774455930,35.7719390072159,-78.6406131572912,30.3277784114053
1774455931,35.7718611497228,-78.6406131564324,30.4738811881188
1774455932,35.771760833,-78.640610167,31.2408
1774455933,35.771760833,-78.640610167,31.2408
1774455936,35.771403,-78.640575,44.064
1774455937,35.771381408046,-78.640568388954,44.5613379310345
1774455938,35.7712834697707,-78.6405383776987,46.8510209606987
1774455939,35.771174333,-78.640504667,49.7736
1774455940,35.7709940028361,-78.6404489208689,52.9452
1774455941,35.770910833,-78.640420833,52.8012
1774455944,35.7705078686387,-78.6402326958774,53.2019380645161
1774455945,35.7703972719383,-78.6401605984321,53.5756888888889
1774455946,35.7702187587241,-78.640009293,54.086275862069
1774455948,35.7700807979524,-78.6398657377619,54.2224285714286
1774455952,35.7697054301975,-78.6394666550255,38.2212229299363
1774455953,35.7696447254731,-78.6394050666344,30.6106838709677
1774455954,35.769594333,-78.639355,22.9068
1774455955,35.7695605,-78.6393215,12.708
1774455956,35.769547833,-78.6393085,2.0304
1774455960,35.769548167,-78.639306,0.0396
1774455961,35.7695482623881,-78.6393056615896,0.0743641791044776
1774455962,35.7695484824211,-78.6393050350526,0.0642315789473684
1774455964,35.7695488273729,-78.6393041782881,0.0542440677966102
1774455968,35.769549167,-78.6393028347128,0.0363323076923077
1774455969,35.7695492103942,-78.6393027896058,0.0510572614107884
1774455970,35.769549333,-78.6393025385385,0.0797538461538461
1774455971,35.769549333,-78.639302167,0.144
1774455972,35.7695493943761,-78.6393021056239,0.0990153846153846
1774455975,35.7695495,-78.639301333,0.0576
1774455976,35.7695495,-78.6393012260542,0.0436841648590022
1774455977,35.7695495,-78.639301167,0.0328268041237113
1774455978,35.7695495,-78.639301167,0.0252
1774455979,35.7695495,-78.639300833,0.0108
1774455980,35.7695495,-78.639300833,0.0108
1774455983,35.7695495,-78.639300167,0.036
1774455984,35.7695495,-78.6393000983699,0.0493150684931507
1774455985,35.7695495,-78.6392998047447,0.0965106382978723
1774455986,35.7695495,-78.639299667,0.0756
1774455987,35.7695495,-78.639299333,0.0216
1774455988,35.7695495,-78.639299333,0.0216
1774455991,35.769549667,-78.6392988505789,0.0329684210526316
1774455992,35.769549667,-78.6392988293179,0.0377567467652495
1774455993,35.769549667,-78.6392986084035,0.0962526315789474
1774455994,35.769549667,-78.6392985,0.0612
1774455995,35.769549833,-78.639298333,0.0384
1774455996,35.769549833,-78.639298333,0.09
1774455999,35.76955,-78.639298333,0.0684
1774456000,35.7695501663792,-78.639298333,0.0576401486988848
1774456001,35.769550167,-78.639298333,0.1188
1774456002,35.769550167,-78.639298333,0.0965142857142857
1774456003,35.769550167,-78.639298333,0.0072
1774456004,35.769550167,-78.639298333,0.0432
1774456007,35.769550167,-78.639298333,0.0504
1774456008,35.769550167,-78.639298333,0.0924244897959184
1774456009,35.769550167,-78.639298333,0.0901469387755102
1774456010,35.769550167,-78.639298333,0.0828
1774456011,35.769550167,-78.639298333,0.0396
1774456015,35.7695338542766,-78.6392829664681,10.9773574468085
1774456016,35.7695170209818,-78.6392673851818,15.9481309090909
1774456017,35.7694399429574,-78.6392029784468,27.8913446808511
1774456018,35.7693711333,-78.6391594333,34.09668
1774456019,35.7693198335,-78.6391349165,37.3428
1774456023,35.7688705272326,-78.639022667,54.8319348837209
1774456024,35.768772608101,-78.6390075395937,57.4373769230769
1774456025,35.768626833,-78.63899,60.3252
1774456027,35.768243123,-78.6389867367895,65.6689263157895
1774456031,35.7675908256667,-78.6390770875714,71.9650285714286
1774456032,35.76743,-78.639098,73.224
1774456034,35.7669449800588,-78.6391448728824,76.4654823529412
1774456035,35.766866333,-78.639151667,76.6908
1774456038,35.766239583,-78.639206,66.9978
1774456039,35.7661555137662,-78.6392130671642,66.4641850746269
1774456040,35.765991667,-78.6392265,65.9412
1774456042,35.765578833,-78.639260667,67.1832
1774456043,35.765416113,-78.639273627,68.4792
1774456045,35.765061833,-78.639304,70.0848
1774456046,35.764939,-78.639315,70.344
1774456047,35.7647706521739,-78.6393303043478,70.6676869565217
1774456048,35.7646724015385,-78.6393392051282,70.8614769230769
1774456049,35.764586333,-78.639347,71.0316
1774456050,35.7641370224388,-78.6393860088367,72.8677102040816
1774456051,35.7640708727647,-78.6393914021765,72.9410823529412
1774456052,35.7639132726364,-78.6394041819091,73.0692
1774456054,35.763443667,-78.639442833,73.1376
1774456055,35.7632663725588,-78.6394596571765,73.3053176470588
1774456056,35.763261,-78.639460167,73.3104
1774456058,35.7627065,-78.639513,74.4732
1774456059,35.7627065,-78.639513,74.4732
1774456062,35.761967,-78.639586667,73.7496
1774456063,35.7617525652174,-78.6396070148261,73.0677913043478
1774456064,35.76164770825,-78.6396167085,72.711
1774456066,35.7612312198242,-78.6396543158901,71.5002527472527
1774456067,35.761153667,-78.639661333,71.3268
1774456070,35.7606063681579,-78.6397178421053,69.3666947368421
1774456071,35.760306384102,-78.6397681799796,67.3219836734694
1774456074,35.7599385,-78.639836,67.2084
1774456078,35.759220167,-78.639988,73.6848
1774456079,35.7589964447778,-78.6400450371111,75.4912
1774456082,35.758473833,-78.6401965,78.768
1774456086,35.757725167,-78.6404415,74.682
1774456087,35.757545833,-78.640501667,73.9728
1774456090,35.757000667,-78.640691333,72.9828
1774456094,35.756291167,-78.640944667,75.5064
1774456095,35.756199917,-78.640978167,76.0536
1774456098,35.7555712519189,-78.6411972248919,78.9861405405405
1774456102,35.7547374485,-78.6414825578077,77.3930769230769
1774456103,35.7546381287746,-78.641517084507,77.1384676056338
1774456106,35.7541405008264,-78.6416967572778,86.7937
1774456109,35.753349833,-78.6419625,72.7416
1774456110,35.7532661791538,-78.6419922274038,72.8039076923077
1774456111,35.7531151766531,-78.6420453807347,72.9136653061225
1774456112,35.753001,-78.642085,72.9936
1774456113,35.75265,-78.642206,73.494
1774456114,35.75265,-78.642206,73.494
1774456117,35.751934,-78.642445167,75.4596
1774456118,35.751934,-78.642445167,75.4596
1774456119,35.751752167,-78.642505833,75.7044
1774456121,35.751209167,-78.642692167,74.502
1774456122,35.751209167,-78.642692167,74.502
1774456126,35.7504888872651,-78.6429370619397,70.9967277108434
1774456127,35.750252167,-78.643017,70.5492
1774456129,35.7499175,-78.643132167,68.4288
1774456130,35.7498965217826,-78.64313958,68.0925913043478
1774456133,35.749284,-78.64336,67.2228
1774456134,35.7491449047619,-78.6434147162653,67.6333469387755
1774456135,35.74908308325,-78.64344037475,67.6674
1774456137,35.748643833,-78.643645667,69.5052
1774456138,35.748643833,-78.643645667,69.5052
1774456141,35.747999333,-78.644024167,73.2384
1774456142,35.7479019563766,-78.6440875908442,73.8083220779221
1774456143,35.747836333,-78.644130333,74.1924
1774456145,35.747348333,-78.6444575,74.1852
1774456146,35.7472243591538,-78.6445430130769,73.8224307692308
1774456149,35.746689667,-78.644909,73.9548
1774456150,35.7466466983585,-78.6449383648679,74.1725660377358
1774456151,35.746362,-78.645134333,76.3236
1774456153,35.7459890230392,-78.6453941437059,76.1355529411765
1774456154,35.745946667,-78.6454235,75.9456
1774456157,35.7454083026589,-78.6457925902713,72.7771534883721
1774456158,35.745329667,-78.645846833,72.0288
1774456159,35.745024667,-78.646057167,67.716
1774456160,35.745024667,-78.646057167,67.716
1774456161,35.7448232090886,-78.6461945085443,62.5866379746835
1774456165,35.7444067101179,-78.6464810294286,40.6707042857143
1774456166,35.744325833,-78.646535833,34.0596
1774456169,35.744207833,-78.646615167,2.988
1774456173,35.744206333,-78.6466155,0.0756
1774456174,35.7442061837194,-78.6466153498202,0.0723625899280576
1774456176,35.744206,-78.6466150835,0.0972
1774456177,35.7442058635488,-78.6466147279146,0.0657658536585366
1774456179,35.744205833,-78.646614333,0.1224
1774456181,35.7441896926842,-78.6466249298421,10.5078315789474
1774456182,35.74417752075,-78.646633250125,13.93875
1774456185,35.7439740109866,-78.6467793851208,39.9668859060403
1774456189,35.743595964216,-78.647060894608,59.838048
1774456190,35.743487333,-78.647142333,63.7092
1774456192,35.743049667,-78.6474885,73.1844
1774456193,35.743049667,-78.6474885,73.1844
1774456196,35.742485667,-78.6481295,74.034
1774456197,35.7424657503333,-78.6481581666667,73.9062
1774456200,35.742028,-78.648803,68.0544
1774456201,35.742028,-78.648803,68.0544
1774456204,35.741601,-78.64928125,66.0672
1774456205,35.7414700774348,-78.649377724971,66.6242608695652
1774456206,35.741384667,-78.649433667,66.906
1774456208,35.7409666665,-78.6496359165,71.3232
1774456209,35.740881333,-78.649668333,71.9712
1774456212,35.740331,-78.649772167,76.6044
1774456213,35.740039,-78.649780333,78.8544
1774456216,35.739431667,-78.6497905,82.818
1774456220,35.738622333,-78.64993,78.6384
1774456221,35.7384539509412,-78.6499688235294,76.9389882352941
1774456224,35.737877667,-78.650090833,72.1332
1774456225,35.737877667,-78.650090833,72.1332
1774456228,35.7372245167,-78.650259133,56.97936
1774456229,35.7371501911458,-78.650280954875,52.3944
1774456231,35.736982667,-78.6503285,44.4528
1774456232,35.7367821156087,-78.6503769061304,39.5273739130435
1774456233,35.736767833,-78.650380167,39.1644
1774456236,35.7364928265306,-78.6504368911225,30.1073142857143
1774456237,35.7364371158696,-78.6504496089565,28.6647652173913
1774456238,35.736328708,-78.65047537475,17.8866
1774456239,35.736309833,-78.650479833,15.4584
1774456240,35.736278683,-78.65048739195,8.81028
1774456244,35.736232219421,-78.6504981751053,0.464210526315789
1774456245,35.736232167,-78.650498333,0.5688
1774456246,35.736229667,-78.650499,1.2888
1774456247,35.736228667,-78.650499167,0.0648
1774456248,35.736228667,-78.650499333,0.072
1774456252,35.736228833,-78.650499667,0.0979578947368421
1774456253,35.736228833,-78.650499667,0.1188
1774456254,35.736229,-78.650499667,0.108
1774456255,35.736229,-78.650499667,0.09
1774456256,35.736229,-78.650499667,0.0504
1774456259,35.736229,-78.6504995,0.0252
1774456260,35.7362288577407,-78.6504993577407,0.0742666666666667
1774456261,35.736228833,-78.650499333,0.079272
1774456263,35.736228833,-78.650499333,0.0648
1774456264,35.736228833,-78.6504991934638,0.0859826086956522
1774456267,35.736228667,-78.650499167,0.0324
1774456268,35.736228667,-78.650499167,0.0585473684210526
1774456269,35.736228667,-78.650499167,0.0612
1774456270,35.736228667,-78.650499167,0.0468
1774456271,35.736228667,-78.650499,0.054
1774456272,35.736228667,-78.650499,0.0582810810810811
1774456275,35.7362285,-78.650499,0.0828
1774456276,35.7362285,-78.650499,0.0675
1774456277,35.7362285,-78.650499,0.0612
1774456278,35.7362285,-78.650499,0.1764
1774456279,35.736228667,-78.650499167,0.1224
1774456280,35.736228667,-78.650499167,0.1224
1774456283,35.736228833,-78.650499333,0.0432
1774456284,35.736228833,-78.650499333,0.0390575342465753
1774456286,35.736229,-78.6504995,0.0432
1774456287,35.736229,-78.6504995703158,0.0380842105263158
1774456288,35.736229,-78.650499667,0.036
1774456291,35.736229167,-78.650499833,0.0374086956521739
1774456292,35.736229167,-78.6504998351688,0.0898597402597403
1774456295,35.73622912813,-78.6505001729731,0.0929381165919283
1774456296,35.736227,-78.6505005,1.4364
1774456299,35.736139833,-78.650521,18.1044
1774456300,35.7360943742075,-78.6505319563019,19.8916301886793
1774456301,35.736038667,-78.650545333,24.3108
1774456302,35.735973667,-78.650560333,28.0656
1774456303,35.735901167,-78.650577,29.844
1774456307,35.735654833,-78.650665333,21.456
1774456308,35.7356358802706,-78.6506995334235,21.3439341176471
1774456309,35.735612333,-78.650792167,23.904
1774456310,35.7356165,-78.650862,26.7984
1774456311,35.7356299622267,-78.6509536218926,30.9460381861575
1774456315,35.735690667,-78.651405333,40.4568
1774456316,35.735695309487,-78.6514472811865,41.2291772020725
1774456317,35.73572,-78.6516665,44.7624
1774456318,35.735737667,-78.651847,45.4284
1774456319,35.7357406319123,-78.6518793859649,45.7683157894737
1774456323,35.7357668132818,-78.6524711781778,42.2367796766744
1774456324,35.735766167,-78.652556167,40.3272
1774456326,35.7358026515152,-78.6527824597273,24.8128363636364
1774456327,35.7358175,-78.652823167,22.4892
1774456328,35.7358672945385,-78.6528911536923,19.4549538461538
1774456329,35.735888833,-78.652908833,18.4644
1774456330,35.73598040644,-78.65291886028,20.8764
1774456331,35.7360112684839,-78.6529127153871,21.9510580645161
1774456332,35.736042333,-78.652905167,23.2596
1774456333,35.736100333,-78.652885167,24.084
1774456334,35.7362000688049,-78.6528400607073,19.8128195121951
1774456335,35.7362074032319,-78.6528366401304,19.4557565217391
1774456336,35.736249667,-78.652817833,18.738
1774456338,35.736390833,-78.652769833,14.166
1774456339,35.7363937733529,-78.6527698192506,14.0704112531969
1774456340,35.7364255608547,-78.6527714826425,12.237305027933
1774456341,35.736451667,-78.652779833,11.4264
1774456342,35.7364755,-78.652794833,11.394
1774456343,35.7364939035288,-78.6528126025481,9.31728461538462
1774456344,35.736510167,-78.652833333,8.496
1774456346,35.736534667,-78.652874833,8.2296
1774456347,35.7365427142971,-78.6528918942743,5.163264
1774456348,35.7365432210221,-78.6528930248343,4.73219005524862
1774456350,35.7365514979058,-78.6529140712681,7.41198260869565
1774456351,35.7365518962698,-78.6529151702011,7.75872380952381
1774456352,35.7365671666667,-78.6529620003333,15.468
1774456354,35.736600333,-78.653106167,18.432
1774456355,35.7366102729786,-78.6531526482834,17.3396021390374
1774456356,35.7366124043333,-78.6531621164545,17.1266181818182
1774456358,35.7366500784759,-78.6532890760734,13.8642150943396
1774456359,35.736651833,-78.653293667,13.9104
1774456360,35.7366765835,-78.6533546665,14.5908
1774456362,35.736718,-78.6534395,11.0952
1774456363,35.7367294755658,-78.6534611008267,10.3836776617954
1774456364,35.736733733,-78.6534694688113,10.186641509434
1774456365,35.736755667,-78.6535245,10.242
1774456366,35.7367596433179,-78.6535473080357,10.9165564285714
1774456367,35.7367610058869,-78.6535673332398,11.5778932126697
1774456368,35.736760167,-78.653593833,12.5388
1774456369,35.736749667,-78.653633667,14.2272
1774456370,35.7367030573143,-78.6536885716,15.5543657142857
1774456371,35.7366682134491,-78.6537078901977,15.3546564299424
1774456372,35.736639167,-78.653710833,14.976
1774456373,35.7365835,-78.6536835,15.8076
1774456374,35.7365669974493,-78.6536600315362,16.4912869565217
1774456375,35.7365419163462,-78.6536238144231,17.5403076923077
1774456376,35.7365166167,-78.6535721667,18.91008
1774456377,35.736495167,-78.653524167,20.4588
1774456378,35.7364630807931,-78.6534468736552,22.3109379310345
1774456379,35.736443167,-78.653396667,23.544
1774456380,35.736418333,-78.6533285,24.4188
1774456381,35.736395333,-78.653258667,24.3936
1774456382,35.7363720880161,-78.6531810512088,24.1444192771084
1774456383,35.7363525,-78.653111167,23.9508
1774456384,35.736335,-78.653051333,22.0104
1774456386,35.736304333,-78.652959667,9.2772
1774456387,35.7362982326764,-78.6529413660291,6.23304466019417
1774456388,35.7362905,-78.652919667,9.7416
1774456389,35.736271833,-78.652889833,11.916
1774456390,35.7362494645789,-78.6528709441111,11.0391578947368
1774456391,35.736223667,-78.652861333,10.6344
1774456392,35.736223667,-78.652861333,10.6344
1774456393,35.7361666998,-78.6528700666,15.53472
1774456394,35.7361217343158,-78.6528889777368,15.8719263157895
1774456395,35.736089440078,-78.6529036274719,15.0340834845735
1774456397,35.736004167,-78.652930167,17.4528
1774456398,35.7359826151034,-78.6529330118276,16.8588
1774456399,35.735927,-78.652940333,12.7332
1774456400,35.735927,-78.652940333,12.7332
1774456401,35.735904333,-78.652944833,6.5016
1774456402,35.735896833,-78.652947167,0.691498961937716
1774456403,35.735896833,-78.652947167,0.0295270935960591
1774456406,35.7358957036564,-78.6529475015367,1.02077374517375
1774456407,35.73588160425,-78.6529531875,8.0397
1774456408,35.735862417,-78.65296475,11.0466
1774456409,35.735849667,-78.6529735,11.5992
1774456410,35.7358062222944,-78.6529997420924,13.1513430656934
1774456411,35.735795833,-78.653004,13.518
1774456413,35.7357223336098,-78.6529025650122,22.0659365853659
1774456414,35.735721167,-78.6528975,22.4676
1774456415,35.735715833,-78.652820333,27.7272
1774456417,35.7356974691758,-78.6524965845714,39.6291164835165
1774456418,35.7356932118202,-78.6524457005843,40.853002247191
1774456419,35.7356865,-78.652366,42.7716
1774456421,35.7356530300833,-78.6520209398056,44.11025
1774456422,35.735645333,-78.651948833,44.028
1774456425,35.73561175,-78.651556797,41.89824
1774456426,35.7355995,-78.651391667,37.7352
1774456427,35.7355913434687,-78.6512981508125,35.481375
1774456428,35.7355814868462,-78.6512008164359,32.5515692307692
1774456429,35.735569167,-78.651086,30.0924
1774456430,35.735562771932,-78.6510225436893,27.4334330097087
1774456433,35.735544,-78.650831,8.3268
1774456434,35.735542387784,-78.6508148807418,3.19130704225352
1774456435,35.7355422674918,-78.6508137756885,2.48777704918033
1774456436,35.7355420570244,-78.6508115570244,0.242780487804878
1774456437,35.735542333,-78.650811667,0.0648
1774456438,35.735542333,-78.650811667,0.0648
1774456441,35.735542667,-78.650811667,0.1368
1774456442,35.735542698363,-78.650811667,0.118435627530364
1774456443,35.735542833,-78.650811667,0.072
1774456444,35.73554284636,-78.65081165364,0.074016
1774456445,35.735543,-78.6508115,0.131486746987952
1774456446,35.735543,-78.6508115,0.2088
1774456449,35.735543167,-78.650811,0.175470967741935
1774456450,35.735543167,-78.650811,0.0828
1774456452,35.7355435,-78.650811,0.162
1774456453,35.73554354008,-78.650811,0.071568
1774456454,35.735543667,-78.650811,0.1728
1774456457,35.7355438462841,-78.6508111802045,0.10845
1774456458,35.735544,-78.650811333,0.072
1774456459,35.735544,-78.650811333,0.0612
1774456460,35.735544,-78.6508115,0.1404
1774456461,35.735544167,-78.650811667,0.0252
1774456464,35.735544167,-78.650811833,0.1332
1774456465,35.735544167,-78.650811833,0.0468
1774456466,35.735544167,-78.6508119776457,0.124752755905512
1774456467,35.735544167,-78.650812,0.2484
1774456469,35.735544167,-78.650812,0.0574990654205607
1774456473,35.735543833,-78.650812,0.1152
1774456474,35.735543833,-78.650812,0.114460273972603
1774456475,35.735543833,-78.650812,0.0972
1774456476,35.735543833,-78.650812,0.0684
1774456477,35.735543833,-78.650812,0.0597565217391304
1774456480,35.735543667,-78.650812,0.0468
1774456481,35.735543667,-78.650812,0.0480648648648649
1774456482,35.735543667,-78.650812,0.0504
1774456484,35.735543833,-78.650811833,0.2124
1774456485,35.735543833,-78.650811833,0.19805625
1774456488,35.735543667,-78.6508115,0.1548
1774456489,35.7355437411467,-78.6508115,0.124248
1774456490,35.735543833,-78.6508115,0.0864
1774456491,35.735543833,-78.650811333,0.0612
1774456492,35.735544167,-78.650811167,0.0648
1774456493,35.735544167,-78.650811167,0.0648
1774456496,35.7355445,-78.650811,0.0936
1774456497,35.7355445,-78.6508109522857,0.0946285714285714
1774456498,35.7355445,-78.650810833,0.0432
1774456499,35.735544667,-78.650810833,0.1296
1774456500,35.735544667,-78.6508108145556,0.0928
1774456501,35.735544667,-78.650810667,0.0864
1774456504,35.735545,-78.650810667,0.0828
1774456505,35.735545167,-78.650810667,0.0792
1774456507,35.7355452792941,-78.6508105,0.0457411764705882
1774456508,35.7355455,-78.6508105,0.0684
1774456509,35.7355455441132,-78.6508105,0.0779094339622642
1774456512,35.735546,-78.650810167,0.0504
1774456513,35.7355461627542,-78.650810167,0.0539084745762712
1774456515,35.735546333,-78.650810167,0.0792
1774456516,35.7355465,-78.65081,0.2016
1774456517,35.7355465,-78.65081,0.2016
1774456520,35.735546667,-78.65081,0.0428307692307692
1774456521,35.7355467291517,-78.65081,0.0405042654028436
1774456522,35.735546833,-78.65081,0.0936
1774456523,35.735546833,-78.650809833,0.0864
1774456524,35.735546833,-78.650809833,0.0721741935483871
1774456528,35.735546667,-78.6508097273636,0.0837818181818182
1774456529,35.735546667,-78.6508096915562,0.0560023668639053
1774456530,35.7355465424576,-78.650809833,0.0333762711864407
1774456531,35.7355465,-78.650809833,0.0288
1774456532,35.7355464072222,-78.6508099257778,0.07
1774456536,35.7355374782609,-78.6507254416957,15.2176695652174
1774456537,35.7355364724138,-78.6507150031172,15.777484137931
1774456538,35.7355325,-78.6506675,15.588
1774456539,35.735529167,-78.650619833,15.2604
1774456540,35.735526667,-78.650576667,13.0392
1774456543,35.735529333,-78.650432833,17.4672
1774456544,35.735529333,-78.650432833,17.4672
1774456545,35.735564333,-78.650352,22.8636
1774456547,35.735679667,-78.6502635,31.5468
1774456548,35.7357524434911,-78.6502425800625,35.0503392857143
1774456551,35.736078,-78.650178167,48.4344
1774456552,35.7361915474539,-78.6501545424868,51.6672473684211
1774456553,35.73625154175,-78.65014195825,52.96725
1774456555,35.736613667,-78.650065333,58.77
1774456556,35.736686686802,-78.6500493265644,59.8339603960396
1774456560,35.737375666907,-78.6498977400233,67.1006511627907
1774456561,35.737398667,-78.649892833,67.2192
1774456564,35.737897833,-78.649777667,67.7088
1774456568,35.7387533035882,-78.6495909117059,70.0128
1774456569,35.738824333,-78.649575333,70.5672
1774456571,35.7392685835,-78.64946975,73.7316
1774456572,35.739358667,-78.649448333,73.8576
1774456575,35.7399592119091,-78.6493086667273,75.4789090909091
1774456576,35.7401816812857,-78.6492605621143,76.21272
1774456579,35.740787218377,-78.649128363459,75.2633114754098
1774456580,35.740860333,-78.649112167,75.15
1774456583,35.7414585855758,-78.6489824598788,74.1009818181818
1774456584,35.7416160852273,-78.6489501079545,74.1141818181818
1774456587,35.742145667,-78.648853167,74.6316
1774456588,35.742330333,-78.648827,74.3688
1774456591,35.742901333,-78.648755167,71.9424
1774456592,35.7430478613333,-78.6487435003333,69.5364
1774456595,35.743644,-78.6487015,57.6648
1774456596,35.743644,-78.6487015,57.6648
1774456599,35.744138833,-78.648719667,44.9604
1774456600,35.7442050454091,-78.6487218260909,43.0265454545455
1774456603,35.744493725,-78.6487313705,40.43997
1774456607,35.7448970955565,-78.6487411770261,45.3392765217391
1774456608,35.744970667,-78.648743,46.5624
1774456609,35.745150167,-78.648749167,49.0284
1774456611,35.7454278525215,-78.6487565197607,54.2062159509202
1774456615,35.7460685019674,-78.6487732974348,60.3298173913044
1774456616,35.746139,-78.648775167,60.6024
1774456617,35.746291833,-78.648779167,61.0236
1774456619,35.7466015,-78.6487875,62.5356
1774456622,35.747209667,-78.648805167,52.2324
1774456623,35.747221003635,-78.6488054995,51.539166
1774456624,35.747329,-78.648808667,44.9352
1774456626,35.7476175,-78.648815667,33.8256
1774456627,35.7476175,-78.648815667,33.8256
1774456630,35.747850667,-78.648823333,21.4416
1774456631,35.747902667,-78.648825,20.3544
1774456632,35.7479361501,-78.6488261669,18.72144
1774456634,35.748028,-78.64883,13.716
1774456635,35.7480495626667,-78.6488310721649,13.4818391752577
1774456638,35.7482085,-78.648836,27.4464
1774456639,35.7482748647857,-78.6488377619048,31.4836285714286
1774456640,35.7482858406782,-78.6488380881149,32.142
1774456642,35.748573167,-78.64885,42.8616
1774456643,35.7485748809124,-78.6488500489742,42.8981195876289
1774456646,35.749062,-78.648865333,52.5168
1774456647,35.749133559,-78.6488670096471,53.8528235294118
1774456648,35.749338167,-78.648872667,57.2436
1774456649,35.749338167,-78.648872667,57.2436
1774456650,35.7496318728824,-78.6488835489706,59.5580823529412
1774456651,35.749644667,-78.648883833,59.8068
1774456654,35.750261333,-78.648901,59.0796
1774456655,35.7503329697273,-78.6489031818182,58.2862909090909
1774456656,35.750392667,-78.648905,57.6252
1774456658,35.7507390716707,-78.6489267879109,57.6136604229607
1774456659,35.750820333,-78.648934167,58.0212
1774456662,35.751316513,-78.6489653075385,53.7391384615385
1774456663,35.751378667,-78.648967,53.1576
1774456665,35.751785333,-78.648969167,52.9848
1774456666,35.7517858481011,-78.6489691710627,52.9915484320557
1774456670,35.752437833,-78.648985333,57.7584
1774456671,35.7525095,-78.648987667,56.9988
1774456674,35.752971333,-78.6490325,55.1088
1774456678,35.753422833,-78.649042833,39.0744
1774456679,35.7534734015619,-78.6490409600903,37.8337846153846
1774456680,35.7536155,-78.649036167,34.4952
1774456682,35.7537423984843,-78.6490333295157,29.9335233449477
1774456686,35.754010617,-78.64908512326,26.3304
1774456687,35.754022167,-78.6490955,26.4492
1774456690,35.7540869374823,-78.6494884596809,44.9518468085106
1774456694,35.7540409959342,-78.6502896110789,63.4340131578947
1774456697,35.754001,-78.6508995,71.2296
1774456698,35.754001,-78.6508995,71.2296
1774456702,35.7540160203823,-78.6519636101695,79.8621220338983
1774456705,35.7541518073846,-78.6528089932692,86.9370923076923
1774456706,35.754153833,-78.652818833,87.0084
1774456709,35.754550833,-78.653927833,96.6132
1774456710,35.754550833,-78.653927833,96.6132
1774456713,35.754917833,-78.654753333,99.3276
1774456714,35.755036333,-78.655021667,99.1908
1774456717,35.755417,-78.655877833,99.5112
1774456718,35.7555149166667,-78.6561019996667,99.5022
1774456721,35.7558745,-78.6569615,99.3744
1774456725,35.756291667,-78.658096,97.7508
1774456726,35.7563841415714,-78.6583729266409,97.7256972972973
1774456729,35.756638833,-78.659218667,97.4844
1774456733,35.756928333,-78.660367667,92.7864
